,Name,Country,Age,Role,Batting style,Bowling style,Test Matches,ODI Matches,T20 Matches,Ipl Matches,Test Innings,ODI Innings,T20 Innings,IPL Innings,Test Runs,ODI Runs,T20 Runs,IPL Runs,Test Balls,ODI Balls,T20 Balls,IPL Balls,Test Highest,ODI Highest,T20 Highest,IPL Highest,Test Average,ODI Average,T20 Average,IPL Average,Test Strikerate,ODI Strikerate,T20 Strikerate,IPL Strikerate,Test Fours,ODI Fours,T20 Fours,IPL Fours,Test Sixes,ODI Sixes,T20 Sixes,IPL Sixes,Test Ducks,ODI Ducks,T20 Ducks,IPL Ducks,Test 50s,ODI 50S,T20 50s,IPL 50s,Test 100s,ODI 100s,T20 100s,IPL 100s,Test 200s,ODI 200s,T20 200s,IPL 200s,Test bowl balls,Test bowl runs,Test Maidens,Test Wickets,Test Economy,ODI bowl balls,ODI bowl runs,ODI Maidens,ODI Wickets,ODI Economy,T20 bowl balls,T20 bowl runs,T20 Maidens,T20 Wickets,T20 Economy,IPL bowl balls,IPL bowl runs,IPL Maidens,IPL Wickets,IPL Economy
319,Richard Ngarava,Zimbabwe,28,Bowler ,Left Handed Bat ,Left-arm fast-medium,12,57,98,0,19,36,39,0,139,299,125,0,310,365,117,0,28,48,15,0,9.27,13.59,5.95,0,44.84,81.92,106.84,0,15,31,13,0,2,9,4,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,1014,45,30,3.46,2533,2234,27,76,5.29,2070,2568,12,124,7.44,0,0,0,0,0
320,Victor Nyauchi,Zimbabwe,34,Bowler ,Right Handed Bat ,Right-arm fast-medium,11,10,2,0,16,6,1,0,77,43,1,0,205,52,3,0,13,26,1,0,7.7,7.17,0,0,37.57,82.70,33.34,0,10,5,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,960,47,23,3.41,402,353,5,7,5.27,42,66,0,3,9.43,0,0,0,0,0
321,William Porterfield,Ireland,42,Batsman ,Left Handed Bat ,Right-arm offbreak,3,147,61,0,6,145,59,0,58,4343,1079,0,227,6297,971,0,32,139,72,0,9.67,30.58,20.36,0,25.56,68.97,111.13,0,7,455,120,0,0,32,23,0,1,12,5,0,0,20,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,James McCollum,Ireland,31,Batsman ,Right Handed Bat ,Right-arm medium,6,10,0,0,12,10,0,0,199,188,0,0,502,280,0,0,39,73,0,0,16.58,18.8,0,0,39.65,67.15,0,0,27,26,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Andrew Balbirnie,Ireland,35,Batsman ,Right Handed Bat ,Right-arm offbreak,13,120,109,0,26,114,106,0,575,3429,2392,0,1120,4594,1941,0,95,145,83,0,23,32.05,23.22,0,51.34,74.65,123.24,0,69,328,254,0,0,46,68,0,4,8,6,0,5,17,12,0,0,10,0,0,0,0,0,0,6,8,0,0,8,60,68,0,2,6.8,0,0,0,0,0,0,0,0,0,0
324,Tyrone Kane,Ireland,32,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,1,0,8,0,2,0,4,0,14,0,45,0,98,0,34,0,14,0,26,0,7,0,15,0,14.29,0,132.36,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,103,3,0,3.96,0,0,0,0,0,92,143,0,9,9.33,0,0,0,0,0
325,Kevin O,Ireland,42,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,3,152,109,0,6,141,103,0,258,3619,1973,0,467,4076,1506,0,118,142,124,0,51.6,29.42,21.22,0,55.25,88.79,131.01,0,29,332,165,0,0,84,82,0,0,6,12,0,1,18,5,0,1,2,1,0,0,0,0,0,60,31,2,0,3.1,4296,3726,31,114,5.2,917,1148,0,58,7.51,0,0,0,0,0
326,Paul Stirling,Ireland,36,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,10,173,163,0,20,166,160,0,521,6080,3895,0,840,6952,2899,0,103,177,115,0,26.05,37.3,25.97,0,62.03,87.46,134.36,0,69,654,449,0,7,151,142,0,1,13,14,0,2,32,24,0,1,14,1,0,0,0,0,0,12,11,0,0,5.5,2441,1942,8,43,4.77,522,647,1,20,7.44,0,0,0,0,0
327,George Dockrell,Ireland,34,Bowling Allrounder ,Right Handed Bat ,Left-arm orthodox,2,134,158,0,4,95,109,0,98,1490,1426,0,257,1827,1066,0,39,91,58,0,24.5,22.58,20.37,0,38.14,81.56,133.78,0,14,118,105,0,0,29,56,0,0,6,9,0,0,6,2,0,0,0,0,0,0,0,0,0,369,233,11,3,3.79,4871,3985,31,111,4.91,1730,2012,1,91,6.98,0,0,0,0,0
328,Stuart Thompson,Ireland,35,Bowling Allrounder ,Left Handed Bat ,Right-arm fast-medium,3,19,40,0,6,15,30,0,64,228,328,0,194,251,254,0,53,39,56,0,10.67,16.29,14.91,0,32.99,90.84,129.14,0,7,24,23,0,0,3,14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,410,204,14,10,2.99,559,490,1,12,5.26,474,670,0,18,8.48,0,0,0,0,0
329,Andy McBrine,Ireland,33,Bowling Allrounder ,Left Handed Bat ,Right-arm offbreak,12,95,32,0,23,65,18,0,667,920,155,0,1242,1287,132,0,90,79,36,0,35.11,18.04,12.92,0,53.71,71.49,117.43,0,84,87,11,0,3,14,5,0,2,5,1,0,6,2,0,0,0,0,0,0,0,0,0,0,2560,1475,56,34,3.46,4523,3459,38,91,4.59,408,487,0,23,7.16,0,0,0,0,0
330,Gary Wilson,Ireland,40,WK-Batsman ,Right Handed Bat,,2,104,81,0,4,99,68,0,45,2072,1268,0,114,2881,1212,0,33,113,65,0,15,23.82,21.13,0,39.48,71.92,104.63,0,7,180,108,0,0,21,20,0,2,6,4,0,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Lorcan Tucker,Ireland,30,WK-Batsman ,Right Handed Bat,,10,62,93,0,20,52,87,0,753,1094,1795,0,1256,1308,1450,0,108,85,94,0,41.83,23.78,23.01,0,59.96,83.64,123.80,0,96,99,168,0,5,15,46,0,2,3,8,0,5,5,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Peter Chase,Ireland,32,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,24,12,0,0,16,5,0,0,35,7,0,0,56,13,0,0,14,4,0,0,3.5,7,0,0,62.50,53.85,0,0,3,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1356,2,34,6.57,251,416,0,15,9.94,0,0,0,0,0
333,Tim Murtagh,Ireland,45,Bowler ,Left Handed Bat ,Right-arm fast-medium,3,58,14,0,6,36,5,0,109,188,26,0,132,297,25,0,54,23,12,0,27.25,7.83,13,0,82.58,63.30,104.00,0,14,17,0,0,2,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,570,213,25,13,2.24,3020,2290,45,74,4.55,268,324,0,13,7.25,0,0,0,0,0
334,Mark Adair,Ireland,30,Bowler ,Right Handed Bat ,Right-arm fast,8,57,100,0,15,42,70,0,397,488,844,0,576,478,656,0,88,32,72,0,33.08,16.83,15.35,0,68.93,102.10,128.66,0,54,35,57,0,5,22,40,0,2,3,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1312,781,38,28,3.57,2667,2547,27,77,5.73,2157,2814,3,142,7.83,0,0,0,0,0
335,Barry McCarthy,Ireland,33,Bowler ,Right Handed Bat ,Right-arm fast-medium,4,48,69,0,6,31,41,0,73,220,301,0,161,357,262,0,31,41,51,0,12.17,9.17,12.04,0,45.35,61.63,114.89,0,6,18,19,0,1,3,16,0,1,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,645,320,18,16,2.98,2405,2366,14,81,5.9,1481,2138,3,73,8.66,0,0,0,0,0
336,Boyd Rankin,Ireland,42,Bowler ,Left Handed Bat ,Right-arm fast-medium,3,75,50,0,6,34,15,0,43,101,64,0,99,239,74,0,17,18,16,0,8.6,7.77,9.14,0,43.44,42.26,86.49,0,6,4,3,0,0,1,3,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,443,304,6,8,4.12,3708,2958,42,107,4.79,1068,1219,2,55,6.85,0,0,0,0,0
337,Ross Adair,Ireland,32,Batsman ,Right Handed Bat ,Left-arm orthodox,0,0,23,0,0,0,23,0,0,0,531,0,0,0,375,0,0,0,100,0,0,0,23.09,0,0,0,141.60,0,0,0,51,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Curtis Campher,Ireland,27,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,10,47,70,0,20,39,60,0,466,1320,1067,0,1115,1568,857,0,111,120,72,0,24.53,35.68,20.92,0,41.80,84.19,124.51,0,62,127,86,0,8,24,31,0,5,0,5,0,1,9,4,0,1,1,0,0,0,0,0,0,600,465,7,6,4.65,1270,1243,5,33,5.87,823,1130,2,32,8.24,0,0,0,0,0
339,Gareth Delany,Ireland,29,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,0,21,93,0,0,18,79,0,0,234,1294,0,0,246,963,0,0,22,89,0,0,18,20.54,0,0,95.13,134.38,0,0,20,100,0,0,6,61,0,0,1,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,410,0,7,6.31,1244,1565,1,60,7.55,0,0,0,0,0
340,Stephen Doheny,Ireland,28,WK-Batsman ,Right Handed Bat,,2,11,3,0,4,9,3,0,118,165,19,0,248,264,21,0,57,84,15,0,29.5,18.33,6.33,0,47.59,62.50,90.48,0,13,16,2,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Fionn Hand,Ireland,28,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,1,1,14,0,2,1,10,0,8,0,63,0,41,1,48,0,7,0,36,0,4,0,9,0,19.52,0.00,131.25,0,0,0,8,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,114,113,2,1,5.95,48,44,0,1,5.5,164,273,0,7,9.99,0,0,0,0,0
342,Graham Hume,Ireland,35,Bowler ,Left Handed Bat ,Right-arm fast-medium,3,21,10,0,6,10,5,0,36,79,38,0,138,124,29,0,14,21,20,0,7.2,15.8,19,0,26.09,63.71,131.04,0,6,5,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,209,5,2,4.18,964,858,9,28,5.34,188,302,1,11,9.64,0,0,0,0,0
343,Matthew Humphreys,Ireland,23,Bowler ,Right Handed Bat ,Left-arm orthodox,5,6,20,0,9,3,7,0,67,6,14,0,152,10,19,0,27,4,7,0,11.17,6,2.8,0,44.08,60.00,73.69,0,9,1,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,997,557,14,15,3.35,246,211,2,1,5.15,449,530,0,29,7.08,0,0,0,0,0
344,Joshua Little,Ireland,26,Bowler ,Right Handed Bat ,Left-arm fast-medium,0,42,77,11,0,15,32,0,0,81,132,0,0,87,154,0,0,29,22,0,0,8.1,11,0,0,93.11,85.72,0,0,11,11,0,0,2,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2095,12,61,6.22,1692,2138,3,85,7.58,228,339,0,11,8.92
345,Peter Moor,Ireland,35,WK-Batsman ,Right Handed Bat ,Right-arm offbreak,15,49,21,0,30,45,19,0,734,828,364,0,1569,1225,286,0,83,58,92,0,25.31,20.7,24.27,0,46.79,67.60,127.28,0,83,48,22,0,7,30,24,0,4,3,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Tom Cooper,Netherlands,39,Batsman ,Right Handed Bat ,Right-arm offbreak,0,32,31,0,0,31,32,0,0,1319,659,0,0,1813,509,0,0,101,81,0,0,45.48,23.54,0,0,72.76,129.47,0,0,115,62,0,0,8,22,0,0,0,3,0,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,649,513,5,14,4.74,114,145,0,3,7.63,0,0,0,0,0
347,Tom de,Netherlands,47,Batsman ,Right Handed Bat ,Right-arm offbreak,0,34,14,0,0,32,12,0,0,480,161,0,0,774,152,0,0,97,49,0,0,16.55,20.13,0,0,62.02,105.93,0,0,46,16,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0
348,Wilfred Diepeveen,Netherlands,41,Batsman ,Right Handed Bat ,Right-arm legbreak,0,1,0,0,0,1,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,85.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Tim Gruijters,Netherlands,35,Batsman ,Right Handed Bat ,Right-arm medium,0,5,8,0,0,4,5,0,0,68,51,0,0,116,47,0,0,32,21,0,0,22.67,25.5,0,0,58.63,108.52,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,79,1,2,3.95,72,74,0,3,6.17,0,0,0,0,0
350,Alexei Kervezee,Netherlands,37,Batsman ,Right Handed Bat ,Right-arm medium,0,39,9,0,0,36,10,0,0,924,289,0,0,1263,262,0,0,92,58,0,0,28,32.11,0,0,73.16,110.31,0,0,95,19,0,0,10,6,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,0,0,8.5,0,0,0,0,0,0,0,0,0,0
351,Neil Kruger,Netherlands,45,Batsman ,Right Handed Bat ,Right-arm medium,0,1,0,0,0,1,0,0,0,5,0,0,0,20,0,0,0,5,0,0,0,5,0,0,0,25.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Stephan Myburgh,Netherlands,42,Batsman ,Left Handed Bat ,Right-arm offbreak,0,22,43,0,0,22,44,0,0,527,915,0,0,662,799,0,0,74,71,0,0,26.35,21.79,0,0,79.61,114.52,0,0,65,100,0,0,12,28,0,0,2,8,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Max O,Netherlands,32,Batsman ,Right Handed Bat ,Right-arm offbreak,0,70,91,0,0,71,88,0,0,2300,2354,0,0,3119,1932,0,0,158,133,0,0,34.33,29.06,0,0,73.75,121.85,0,0,226,244,0,0,36,55,0,0,4,2,0,0,16,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,129,149,0,1,6.93,106,155,0,4,8.77,0,0,0,0,0
354,Edgar Schiferli,Netherlands,50,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,30,7,0,0,22,3,0,0,161,7,0,0,218,16,0,0,41,5,0,0,10.06,3.5,0,0,73.86,43.75,0,0,18,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,1009,16,33,4.68,138,146,0,6,6.35,0,0,0,0,0
355,Sikander Zulfiqar,Netherlands,29,Batsman ,Right Handed Bat ,Right-arm medium,0,0,12,0,0,0,9,0,0,0,70,0,0,0,71,0,0,0,18,0,0,0,8.75,0,0,0,98.60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,79,0,3,7.9,0,0,0,0,0
356,Michael Swart,Netherlands,43,Batsman ,Right Handed Bat ,Right-arm offbreak,0,12,25,0,0,11,25,0,0,197,621,0,0,273,537,0,0,52,89,0,0,19.7,27,0,0,72.17,115.65,0,0,19,53,0,0,5,16,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,306,0,3,5.02,318,351,1,14,6.62,0,0,0,0,0
357,Eric Gouka,Netherlands,56,Batsman ,Right Handed Bat ,Right-arm medium,0,3,0,0,0,2,0,0,0,19,0,0,0,36,0,0,0,19,0,0,0,19,0,0,0,52.78,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,0,1,13.91,0,0,0,0,0,0,0,0,0,0
358,Peter Borren,Netherlands,43,Batting Allrounder ,Right Handed Bat ,Right-arm medium,0,58,41,0,0,50,38,0,0,1004,637,0,0,1175,524,0,0,96,57,0,0,22.31,19.3,0,0,85.45,121.57,0,0,84,60,0,0,19,18,0,0,5,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1619,11,46,4.91,526,603,0,18,6.88,0,0,0,0,0
359,Vinoo Tewarie,Netherlands,34,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,0,1,0,0,0,1,0,0,0,4,0,0,0,22,0,0,0,4,0,0,0,4,0,0,0,18.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Daan van,Netherlands,43,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,0,37,14,0,0,31,12,0,0,633,90,0,0,953,104,0,0,80,24,0,0,21.1,11.25,0,0,66.43,86.54,0,0,57,2,0,0,15,3,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,329,1,11,5.96,14,15,0,1,6.43,0,0,0,0,0
361,Ben Cooper,Netherlands,34,Bowling Allrounder ,Left Handed Bat ,Right-arm medium,0,13,57,0,0,11,55,0,0,187,1239,0,0,207,993,0,0,74,91,0,0,18.7,28.16,0,0,90.34,124.78,0,0,23,118,0,0,4,38,0,0,2,7,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Tom Heggelman,Netherlands,39,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,0,5,0,0,0,5,0,0,0,27,0,0,0,85,0,0,0,22,0,0,0,5.4,0,0,0,31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,86,0,5,5.06,0,0,0,0,0,0,0,0,0,0
363,Michael Rippon,New Zealand,34,Bowling Allrounder ,Right Handed Bat ,Left-arm wrist-spin,0,9,19,0,0,7,11,0,0,180,216,0,0,254,192,0,0,67,42,0,0,30,30.86,0,0,70.87,112.50,0,0,12,15,0,0,4,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,299,4,13,4.46,328,347,2,17,6.35,0,0,0,0,0
364,Pieter Seelaar,Netherlands,39,Bowling Allrounder ,Right Handed Bat ,Left-arm orthodox,0,57,75,0,0,39,46,0,0,347,591,0,0,593,532,0,0,43,96,0,0,11.97,17.38,0,0,58.52,111.10,0,0,26,43,0,0,5,12,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,2035,19,57,4.68,1132,1290,4,58,6.84,0,0,0,0,0
365,Timm van,Netherlands,35,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,14,48,0,0,9,15,0,0,118,168,0,0,170,124,0,0,49,40,0,0,16.86,16.8,0,0,69.42,135.49,0,0,5,8,0,0,4,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,310,11,14,3.37,925,1171,1,52,7.6,0,0,0,0,0
366,Rahil Ahmed,Netherlands,32,WK-Batsman ,Right Handed Bat,,0,0,2,0,0,0,2,0,0,0,38,0,0,0,50,0,0,0,25,0,0,0,19,0,0,0,76.00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Wesley Barresi,Netherlands,42,WK-Batsman ,Right Handed Bat ,Right-arm offbreak,0,55,44,0,0,54,44,0,0,1353,812,0,0,1775,706,0,0,137,75,0,0,27.61,21.95,0,0,76.23,115.02,0,0,138,71,0,0,21,21,0,0,6,4,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,37,0,0,7.4,34,49,0,2,8.65,0,0,0,0,0
368,Tobias Visee,Netherlands,35,WK-Batsman ,Right Handed Bat,,0,3,31,0,0,3,31,0,0,72,496,0,0,66,339,0,0,41,78,0,0,24,16,0,0,109.10,146.32,0,0,11,68,0,0,2,17,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Ahsan Malik,Netherlands,37,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,12,29,0,0,5,8,0,0,14,28,0,0,24,30,0,0,10,11,0,0,0,9.33,0,0,58.34,93.34,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,409,1,12,5.21,575,730,1,44,7.62,0,0,0,0,0
370,Mudassar Bukhari,Netherlands,42,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,46,36,0,0,34,26,0,0,516,157,0,0,672,152,0,0,71,28,0,0,17.2,8.72,0,0,76.79,103.29,0,0,38,10,0,0,19,4,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,1601,31,57,4.72,704,781,4,43,6.66,0,0,0,0,0
371,Vivian Kingma,Netherlands,31,Bowler ,Right Handed Bat ,Right-arm medium,0,30,26,0,0,13,6,0,0,16,10,0,0,58,21,0,0,9,4,0,0,1.6,2.5,0,0,27.59,47.62,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1154,14,40,5.08,524,682,1,24,7.81,0,0,0,0,0
372,Logan van,Netherlands,36,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,37,34,0,0,35,23,0,0,526,108,0,0,637,134,0,0,59,23,0,0,21.92,7.2,0,0,82.58,80.60,0,0,32,4,0,0,13,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,1715,22,55,5.4,648,841,2,43,7.79,0,0,0,0,0
373,Paul van,Netherlands,33,Bowler ,Right Handed Bat ,Right-arm fast-medium,0,38,77,0,0,28,27,0,0,145,136,0,0,220,123,0,0,21,24,0,0,8.53,6.8,0,0,65.91,110.57,0,0,9,9,0,0,3,6,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,1675,13,61,5.37,1554,1831,5,86,7.07,0,0,0,0,0
374,Thijs van,Netherlands,37,Bowler ,Left Handed Bat ,Left-arm orthodox,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,0,3,4.29,0,0,0,0,0
375,Naresh Bahadur,Nepal,34,Batsman ,Right Handed Bat ,Right-arm medium,0,0,4,0,0,0,3,0,0,0,7,0,0,0,19,0,0,0,5,0,0,0,3.5,0,0,0,36.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Rajesh Pulami,Nepal,34,Batsman ,Right Handed Bat ,Right-arm legbreak,0,0,6,0,0,0,6,0,0,0,52,0,0,0,89,0,0,0,25,0,0,0,8.67,0,0,0,58.43,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Gyanendra Malla,Nepal,35,Batsman ,Right Handed Bat,,0,37,44,0,0,37,39,0,0,876,883,0,0,1318,734,0,0,75,107,0,0,24.33,23.24,0,0,66.47,120.30,0,0,90,76,0,0,15,36,0,0,3,1,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,1,6,0,0,0,0,0,0,0,0,0,0
378,Anil Mandal,Nepal,35,Batsman ,Right Handed Bat,,0,0,2,0,0,0,2,0,0,0,11,0,0,0,25,0,0,0,9,0,0,0,5.5,0,0,0,44.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Sharad Vesawkar,Nepal,37,Batsman ,Right Handed Bat ,Right-arm offbreak,0,4,21,0,0,4,19,0,0,66,325,0,0,151,328,0,0,55,40,0,0,22,23.21,0,0,43.71,99.09,0,0,5,26,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,1,2,3.5,30,41,0,0,8.2,0,0,0,0,0
380,Paras Khadka,Nepal,38,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,10,33,0,0,10,32,0,0,315,799,0,0,398,623,0,0,115,106,0,0,35,27.55,0,0,79.15,128.26,0,0,40,82,0,0,5,26,0,0,0,3,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,372,243,2,9,3.92,354,363,2,8,6.15,0,0,0,0,0
381,Amrit Bhattarai,Nepal,35,Bowling Allrounder ,Right Handed Bat ,Left-arm medium,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,1,4,0,0,0,0,0
382,Shakti Gauchan,Nepal,42,Bowling Allrounder ,Right Handed Bat ,Left-arm orthodox,0,1,9,0,0,1,5,0,0,9,13,0,0,44,43,0,0,9,6,0,0,0,4.33,0,0,20.46,30.24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,3.75,180,169,0,8,5.63,0,0,0,0,0
383,Karan KC,Nepal,34,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,0,75,91,0,0,56,52,0,0,729,495,0,0,810,326,0,0,65,45,0,0,16.2,14.14,0,0,90.00,151.85,0,0,50,22,0,0,37,41,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304,2781,44,110,5.05,1771,2295,7,112,7.78,0,0,0,0,0
384,Avinash Karn,Nepal,31,Bowling Allrounder ,Right Handed Bat ,Left-arm medium,0,0,2,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,57.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,0,1,6.13,0,0,0,0,0
385,Basant Regmi,Nepal,40,Bowling Allrounder ,Left Handed Bat ,Left-arm orthodox,0,4,18,0,0,4,11,0,0,13,24,0,0,47,56,0,0,12,11,0,0,3.25,3.43,0,0,27.66,42.86,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,117,0,4,4.03,373,405,0,25,6.51,0,0,0,0,0
